"","ID","band_num","cohort","caught_as","caught","disappeared","fate","outside_area","fledged","independent","mum","Mage","dad_soc","Sage","dad_bio","Bage","sex","LRStot","LRSfledge","LRSinde"
"1284","725050-bwOA","017-25050","1992","Nestling","13-Jan-93","19-Jul-95","Died",6,1,1,"626746-BNN",3,"681475-MNA",NA,"776395-WYR",NA,"M",4,4,3
"1285","725051-bwYR","017-25051","1992","Nestling","13-Jan-93","17-Jan-93","Died",NA,1,0,"626746-BNN",3,"681475-MNA",NA,"596620-BCR",4,"M",0,0,0
"1286","725052-bwGM","017-25052","1992","Nestling","13-Jan-93","15-Jul-94","Died",6,1,1,"626746-BNN",3,"681475-MNA",NA,"596620-BCR",4,"M",0,0,0
"1287","725053-gwMG","017-25053","1992","Nestling","13-Jan-93","13-Jan-93","Died",NA,0,0,"696580-OOO",1,"696419-WNY",1,NA,NA,"M",0,0,0
"1288","725054-gwOY","017-25054","1992","Nestling","13-Jan-93","13-Jan-93","Died",NA,0,0,"696580-OOO",1,"696419-WNY",1,NA,NA,"F",0,0,0
"1289","725055-gwAR","017-25055","1992","Nestling","13-Jan-93","5-Oct-95","Died",6,1,1,"696445-wrRG",1,"696525-RAN",1,"696525-RAN",1,"M",0,0,0
"1290","725056-gwMY","017-25056","1992","Nestling","13-Jan-93","5-Oct-93","Dispersedoutside",NA,1,1,"696445-wrRG",1,"696525-RAN",1,"696525-RAN",1,"F",0,0,0
"1291","725057-ARB","017-25057","1992","Fledgling","14-Jan-93","9-May-93","Died",NA,1,1,"596801-GWR",4,"686899-GRM",NA,NA,NA,"F",0,0,0
"1292","725058-AWB","017-25058","1992","Fledgling","14-Jan-93","1-Aug-94","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",2,2,2
"1293","725059-bwNO2","017-25059","1992","Nestling","15-Jan-93","15-Jan-93","Died",NA,0,0,"696463-wgOB",1,"574743-BMM",5,"574743-BMM",5,"M",0,0,0
"1294","725060-bwRA","017-25060","1992","Nestling","15-Jan-93","15-Jan-93","Died",NA,0,0,"696463-wgOB",1,"574743-BMM",5,"574743-BMM",5,"F",0,0,0
"1295","725061-grNN","017-25061","1992","Nestling","17-Jan-93","7-Mar-93","Died",NA,1,1,"696483-AYM",2,"574714-YRRcs",NA,"543795-RGG",NA,"F",0,0,0
"1296","725062-grMO","017-25062","1992","Nestling","17-Jan-93","1-Dec-96","Died",6,1,1,"696483-AYM",2,"574714-YRRcs",NA,"574714-YRRcs",NA,"M",1,0,0
"1297","725063-grAM","017-25063","1992","Nestling","17-Jan-93","15-Jun-94","Died",6,1,1,"696483-AYM",2,"574714-YRRcs",NA,"543795-RGG",NA,"M",0,0,0
"1298","725064-grMG2","017-25064","1992","Nestling","17-Jan-93","31-Jan-93","Died",NA,1,0,"626903-MWY",NA,"696321-nyOG",1,NA,NA,"M",0,0,0
"1299","725065-grOY","017-25065","1992","Nestling","17-Jan-93","14-Feb-93","Died",NA,1,0,"626903-MWY",NA,"696321-nyOG",1,NA,NA,"F",0,0,0
"1300","725066-grNW","017-25066","1992","Nestling","17-Jan-93","31-Jan-93","Died",NA,1,0,"626903-MWY",NA,"696321-nyOG",1,NA,NA,"M",0,0,0
"1301","725067-grBM2","017-25067","1992","Nestling","17-Jan-93","31-Jan-93","Died",NA,1,0,"626903-MWY",NA,"696321-nyOG",1,NA,NA,"M",0,0,0
"1302","725068-grMY","017-25068","1992","Nestling","19-Jan-93","12-Sep-93","Died",NA,1,1,"696500-AGB",1,"725071-BRR",NA,"626921-GYM",NA,"M",0,0,0
"1303","725069-grAN","017-25069","1992","Nestling","19-Jan-93","2-Dec-94","Unknown",NA,1,1,"696500-AGB",1,"725071-BRR",NA,"626921-GYM",NA,"F",0,0,0
"1304","725070-grGA","017-25070","1992","Nestling","19-Jan-93","4-May-95","Died",6,1,1,"696500-AGB",1,"725071-BRR",NA,"626921-GYM",NA,"M",0,0,0
"1305","725072-AON","017-25072","1992","Fledgling","19-Jan-93","23-May-93","Died",NA,1,1,"574800-GRY",NA,"574502-GBN",NA,"574502-GBN",NA,"M",0,0,0
"1306","725073-AMA","017-25073","1992","Fledgling","19-Jan-93","16-May-93","Died",NA,1,1,"574800-GRY",NA,"574502-GBN",NA,"574502-GBN",NA,"M",0,0,0
"1307","725074-AAR2","017-25074","1992","Fledgling","19-Jan-93","30-May-93","Died",NA,1,1,"574800-GRY",NA,"574502-GBN",NA,"574502-GBN",NA,"F",0,0,0
"1308","725075-ynOM","017-25075","1992","Nestling","19-Jan-93","23-May-94","Died",6,1,1,"626625-YrwN",3,"579708-AOG",4,"725380-GWY",NA,"F",0,0,0
"1309","725076-ynNY","017-25076","1992","Nestling","19-Jan-93","20-Aug-94","Unknown",NA,1,1,"626625-YrwN",3,"579708-AOG",4,"725380-GWY",NA,"F",1,1,1
"1310","725077-ynMR","017-25077","1992","Nestling","19-Jan-93","7-Mar-93","Died",NA,1,1,"626625-YrwN",3,"579708-AOG",4,"725380-GWY",NA,"M",0,0,0
"1311","725078-gwMM","017-25078","1992","Nestling","19-Jan-93","19-Jan-93","Died",NA,0,0,"696678-NOY",1,"626930-goNG",1,NA,NA,"M",0,0,0
"1312","725079-gwRG","017-25079","1992","Nestling","20-Jan-93","7-Mar-93","Died",NA,1,1,"626908-WMY",3,"626648-BrwO",3,"626648-BrwO",3,"F",0,0,0
"1313","725080-gwOM","017-25080","1992","Nestling","20-Jan-93","28-Feb-93","Died",NA,1,1,"626908-WMY",3,"626648-BrwO",3,"626946-NWY",2,"F",0,0,0
"1314","725081-gwGA","017-25081","1992","Nestling","20-Jan-93","7-Feb-93","Died",NA,1,0,"626908-WMY",3,"626648-BrwO",3,"596761-MBM",4,"M",0,0,0
"1315","725083-AOR","017-25083","1992","Juvenile","21-Jan-93","7-Jan-96","Died",6,1,1,"725196-MOM",NA,"725086-MRG",NA,NA,NA,"M",1,1,0
"1316","725084-ABM2","017-25084","1992","Juvenile","21-Jan-93","21-Jan-93","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"U",0,0,0
"1317","725085-AGA","017-25085","1992","Juvenile","21-Jan-93","21-Jan-93","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"U",0,0,0
"1318","725087-ACY","017-25087","1992","Juvenile","21-Jan-93","21-Jan-93","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"U",0,0,0
"1319","725091-gwBO","017-25091","1992","Nestling","26-Jan-93","9-Aug-94","Died",6,1,1,"596825-MWM",NA,"626670-NBN",3,"725089-RYR",NA,"M",0,0,0
"1320","725092-gwAG","017-25092","1992","Nestling","26-Jan-93","6-Oct-93","Dispersedoutside",NA,1,1,"596825-MWM",NA,"626670-NBN",3,"725089-RYR",NA,"F",0,0,0
"1321","725093-gwOA","017-25093","1992","Nestling","26-Jan-93","23-Jul-98","Died",6,1,1,"596825-MWM",NA,"626670-NBN",3,"725089-RYR",NA,"M",2,1,1
"1322","725094-ynYB","017-25094","1992","Nestling","27-Jan-93","29-Sep-94","Died",6,1,1,"696679-OGY",NA,"696528-YNA",NA,"696502-WMM",NA,"M",0,0,0
"1323","725095-ynOO2","017-25095","1992","Nestling","27-Jan-93","30-May-93","Died",NA,1,1,"696679-OGY",NA,"696528-YNA",NA,"696431-MMO",NA,"F",0,0,0
"1324","725096-ynNM","017-25096","1992","Nestling","27-Jan-93","24-Jun-93","Died",NA,1,1,"696679-OGY",NA,"696528-YNA",NA,"696437-nyBB",1,"M",0,0,0
"1325","725097-ynAW","017-25097","1992","Nestling","27-Jan-93","15-Aug-93","Unknown",NA,1,1,"696679-OGY",NA,"696528-YNA",NA,"696431-MMO",NA,"F",0,0,0
"1326","725098-rwYB2","017-25098","1992","Nestling","28-Jan-93","28-Jan-93","Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,"626840-WWP",2,"M",0,0,0
"1327","725099-rwMY2","017-25099","1992","Nestling","28-Jan-93","28-Jan-93","Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,"433376-WNG",5,"M",0,0,0
"1328","725100-rwRA2","017-25100","1992","Nestling","28-Jan-93","28-Jan-93","Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,"433376-WNG",5,"M",0,0,0
"1329","725101-rwBR2","017-25101","1992","Nestling","28-Jan-93","28-Jan-93","Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,"433376-WNG",5,"M",0,0,0
"1330","725102-ynRO2","017-25102","1992","Nestling","28-Jan-93","7-Mar-93","Died",NA,1,1,"696453-brRG",1,"696682-GYN",NA,"696682-GYN",NA,"F",0,0,0
"1331","725103-ynNB","017-25103","1992","Nestling","28-Jan-93","9-May-93","Died",NA,1,1,"696453-brRG",1,"696682-GYN",NA,"725206-NON",NA,"M",0,0,0
"1332","725104-ynGA","017-25104","1992","Nestling","28-Jan-93","22-Mar-95","Died",6,1,1,"696453-brRG",1,"696682-GYN",NA,"696682-GYN",NA,"M",0,0,0
"1333","725105-RGR2","017-25105","1992","Juvenile","29-Jan-93","29-Jan-93","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1334","725106-RBN2","017-25106","1992","Juvenile","29-Jan-93","29-Jan-93","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1335","725107-GOO2","017-25107","1992","Juvenile","29-Jan-93","29-Jan-93","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1336","725108-grGC","017-25108","1992","Nestling","29-Jan-93","15-Jun-94","Died",6,1,1,"583809-mGMW",3,"596899-RBW",3,"626635-WYM",3,"M",0,0,0
"1337","725109-grAA","017-25109","1992","Nestling","29-Jan-93","3-Jun-95","Died",6,1,1,"583809-mGMW",3,"596899-RBW",3,"596899-RBW",3,"M",3,2,1
"1338","725110-grON","017-25110","1992","Nestling","29-Jan-93","22-Jul-94","Died",NA,1,1,"583809-mGMW",3,"596899-RBW",3,NA,NA,"F",0,0,0
"1339","725111-gwAY","017-25111","1992","Nestling","1-Feb-93","13-Jun-93","Died",NA,1,1,"626895-NGY",2,"596879-NGN",3,"725380-GWY",NA,"F",0,0,0
"1340","725112-gwWN","017-25112","1992","Nestling","1-Feb-93","21-Dec-95","Died",6,1,1,"626895-NGY",2,"596879-NGN",3,"725380-GWY",NA,"M",3,3,3
"1341","725113-gwGM","017-25113","1992","Nestling","1-Feb-93","22-Aug-93","Unknown",NA,1,1,"626895-NGY",2,"596879-NGN",3,"725380-GWY",NA,"F",0,0,0
"1342","725114-rbBG","017-25114","1992","Nestling","3-Feb-93","22-Aug-93","Died",NA,1,1,"696365-nyNN",1,"626897-RWN",2,"626897-RWN",2,"F",0,0,0
"1343","725115-rbGR","017-25115","1992","Nestling","3-Feb-93","3-Nov-94","Died",6,1,1,"696365-nyNN",1,"626897-RWN",2,"626897-RWN",2,"M",0,0,0
"1344","725116-gwGR","017-25116","1992","Nestling","3-Feb-93","3-Feb-93","Died",NA,0,0,"696527-YAG",NA,"574729-YMO",5,NA,NA,"F",0,0,0
"1345","725117-gwAN","017-25117","1992","Nestling","3-Feb-93","3-Feb-93","Died",NA,0,0,"696527-YAG",NA,"574729-YMO",5,NA,NA,"M",0,0,0
"1346","725118-CNN","017-25118","1992","Nestling","5-Feb-93","12-Sep-93","Died",NA,1,1,"568378-BMY2",NA,"653012-gARG",NA,"626749-WOY",NA,"M",0,0,0
"1347","725119-CCR","017-25119","1992","Nestling","5-Feb-93","15-Sep-95","Died",6,1,1,"568378-BMY2",NA,"653012-gARG",NA,"626749-WOY",NA,"M",1,1,1
"1348","725120-CWR","017-25120","1992","Nestling","5-Feb-93","3-Nov-93","Dispersedoutside",NA,1,1,"568378-BMY2",NA,"653012-gARG",NA,NA,NA,"F",0,0,0
"1349","725121-rwMG2","017-25121","1992","Nestling","5-Feb-93","13-Jun-93","Died",NA,1,1,"696470-AYB",1,"696567-RWG1",NA,"626635-WYM",3,"F",0,0,0
"1350","725122-rwAW2","017-25122","1992","Nestling","5-Feb-93","28-Feb-93","Died",NA,1,0,"696470-AYB",1,"696567-RWG1",NA,"696567-RWG1",NA,"F",0,0,0
"1351","725123-grMR","017-25123","1992","Nestling","8-Feb-93","24-Dec-93","Dispersedoutside",6,1,1,"696499-AOM",1,"626724-NRB",3,NA,NA,"M",0,0,0
"1352","725124-_WM","017-25124","1992","Nestling","8-Feb-93","21-Feb-93","Died",NA,1,0,"696499-AOM",1,"626724-NRB",3,NA,NA,"M",0,0,0
"1353","725125-grYW","017-25125","1992","Nestling","8-Feb-93","20-Dec-93","Died",6,1,1,"696499-AOM",1,"626724-NRB",3,NA,NA,"M",0,0,0
"1354","725126-CGA","017-25126","1992","Nestling","12-Feb-93","4-Jul-93","Died",NA,1,1,"596814-MNO",4,"SOC002_MNO",NA,NA,NA,"M",0,0,0
"1355","725127-CYY","017-25127","1992","Nestling","12-Feb-93","4-Apr-93","Died",NA,1,1,"596814-MNO",4,"SOC002_MNO",NA,NA,NA,"M",0,0,0
"1356","725128-CWG","017-25128","1992","Nestling","12-Feb-93","26-Sep-93","Died",6,1,1,"596814-MNO",4,"SOC002_MNO",NA,NA,NA,"M",0,0,0
"1357","725129-BYN","017-25129","1992","Fledgling","12-Feb-93","11-May-95","Died",5,1,1,"596801-GWR",4,"686899-GRM",NA,NA,NA,"M",1,0,0
"1358","725130-gwGW","017-25130","1992","Nestling","12-Feb-93","14-Jul-95","Died",6,1,1,"696558-NRA",1,"696509-GAY",NA,"696507-OYW",1,"M",1,1,0
"1359","725131-gwMB","017-25131","1992","Nestling","12-Feb-93","21-Oct-93","Dispersedoutside",NA,1,1,"696558-NRA",1,"696509-GAY",NA,NA,NA,"F",0,0,0
"1360","725132-gwNR","017-25132","1992","Nestling","12-Feb-93","25-Jan-99","Died",6,1,1,"696558-NRA",1,"696509-GAY",NA,"626907-WBB",2,"M",7,3,1
"1361","725133-bwNO","017-25133","1992","Nestling","12-Feb-93","12-Feb-93","Died",NA,0,0,"626691-GBW",4,"596897-WBW",3,"626852-NMW",2,"F",0,0,0
"1362","725134-AGR2","017-25134","1992","Nestling","12-Feb-93","14-Feb-93","Died",NA,1,0,"696544-wgMB",NA,"696535-nyMY",NA,NA,NA,"M",0,0,0
"1363","725135-ARO","017-25135","1992","Nestling","12-Feb-93","7-Mar-94","Died",6,1,1,"696544-wgMB",NA,"696535-nyMY",NA,"696535-nyMY",NA,"M",0,0,0
"1364","725136-AOB","017-25136","1992","Nestling","12-Feb-93","14-Feb-93","Died",NA,1,0,"696544-wgMB",NA,"696535-nyMY",NA,NA,NA,"M",0,0,0
"1365","725137-gwNG","017-25137","1992","Nestling","15-Feb-93","15-Feb-93","Died",NA,0,0,"696563-WWN",1,"626928-WOO",NA,NA,NA,"M",0,0,0
"1366","725138-gwMW","017-25138","1992","Nestling","15-Feb-93","15-Feb-93","Died",NA,0,0,"696563-WWN",1,"626928-WOO",NA,NA,NA,"M",0,0,0
"1367","725139-gwAB","017-25139","1992","Nestling","15-Feb-93","15-Feb-93","Died",NA,0,0,"696563-WWN",1,"626928-WOO",NA,NA,NA,"M",0,0,0
"1368","725140-AYY","017-25140","1992","Fledgling","18-Feb-93","3-Sep-93","Dispersedoutside",NA,1,1,"596664-BBN",NA,"433384-YRG",5,"596754-NRY",4,"F",0,0,0
"1369","725141-rwRM","017-25141","1992","Nestling","22-Feb-93","27-Jun-95","Died",6,1,1,"596751-BWM",4,"543795-RGG",NA,"574502-GBN",NA,"M",0,0,0
"1370","725142-rwGN","017-25142","1992","Nestling","22-Feb-93","1-Nov-93","Dispersedoutside",NA,1,1,"596751-BWM",4,"543795-RGG",NA,"574502-GBN",NA,"F",0,0,0
"1371","725143-rwNB2","017-25143","1992","Nestling","22-Feb-93","6-Jun-93","Died",NA,1,1,"596751-BWM",4,"543795-RGG",NA,"574502-GBN",NA,"M",0,0,0
"1372","725144-rbYM","017-25144","1992","Nestling","22-Feb-93","22-Nov-93","Died",6,1,1,"696532-WWO",1,"696478-nyRW",NA,"696478-nyRW",NA,"M",0,0,0
"1373","725145-rbAG","017-25145","1992","Nestling","22-Feb-93","14-Jul-94","Died",6,1,1,"696532-WWO",1,"696478-nyRW",NA,"696478-nyRW",NA,"M",0,0,0
"1374","725146-rbOR","017-25146","1992","Nestling","22-Feb-93","7-Mar-93","Died",NA,1,0,"696532-WWO",1,"696478-nyRW",NA,NA,NA,"F",0,0,0
"1375","725147-rbBM","017-25147","1992","Nestling","22-Feb-93","26-Oct-93","Dispersedoutside",NA,1,1,"696532-WWO",1,"696478-nyRW",NA,NA,NA,"F",0,0,0
"1376","725148-rbOM","017-25148","1992","Nestling","24-Feb-93","15-Aug-93","Died",NA,1,1,"476408-MMN",NA,"626676-OgwN",3,"626676-OgwN",3,"M",0,0,0
"1377","725149-rbNR","017-25149","1992","Nestling","24-Feb-93","24-Oct-93","Dispersedoutside",NA,1,1,"476408-MMN",NA,"626676-OgwN",3,"433384-YRG",5,"F",0,0,0
"1378","725150-rbYB","017-25150","1992","Nestling","24-Feb-93","18-Dec-99","Died",6,1,1,"476408-MMN",NA,"626676-OgwN",3,"433384-YRG",5,"M",30,26,14
"1379","725151-ynRY","017-25151","1992","Nestling","24-Feb-93","1-Aug-93","Unknown",NA,1,1,"626950-WNW",NA,"626953-MBN",NA,"626953-MBN",NA,"F",0,0,0
"1380","725152-ynMG","017-25152","1992","Nestling","24-Feb-93","3-May-96","Died",6,1,1,"626950-WNW",NA,"626953-MBN",NA,"626786-WogW",2,"M",6,2,0
"1381","725153-ynGO","017-25153","1992","Nestling","24-Feb-93","8-Oct-93","Dispersedoutside",NA,1,1,"626950-WNW",NA,"626953-MBN",NA,"626786-WogW",2,"F",0,0,0
"1382","725154-ynRM","017-25154","1992","Nestling","28-Feb-93","28-Feb-93","Died",NA,0,0,"626685-WWR",3,"626657-OOW",3,"574719-YRN",NA,"F",0,0,0
"1383","725155-ynBG","017-25155","1992","Nestling","28-Feb-93","28-Feb-93","Died",NA,0,0,"626685-WWR",3,"626657-OOW",3,"574719-YRN",NA,"M",0,0,0
"1384","725156-ynAB2","017-25156","1992","Nestling","28-Feb-93","28-Feb-93","Died",NA,0,0,"626685-WWR",3,"626657-OOW",3,"574719-YRN",NA,"M",0,0,0
"1385","725157-ARR","017-25157","1992","Fledgling","2-Mar-93","16-Nov-95","Died",6,1,1,"596664-BBN",NA,"433384-YRG",5,"596754-NRY",4,"F",6,0,0
"1386","725158-AAA","017-25158","1992","Fledgling","2-Mar-93","3-Oct-93","Died",NA,1,1,"596664-BBN",NA,"433384-YRG",5,NA,NA,"M",0,0,0
"1387","725159-AGG2","017-25159","1992","Juvenile","2-Mar-93","29-Aug-93","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1388","725160-ynRA","017-25160","1992","Nestling","9-Mar-93","23-Mar-94","Died",6,1,1,"596785-MYM",NA,"596688-OynB",4,"626921-GYM",NA,"M",0,0,0
"1389","725161-ynAY","017-25161","1992","Nestling","9-Mar-93","29-Nov-93","Died",6,1,1,"596785-MYM",NA,"596688-OynB",4,"626921-GYM",NA,"F",0,0,0
"1390","725162-ynYO","017-25162","1992","Nestling","9-Mar-93","12-Oct-93","Dispersedoutside",NA,1,1,"596785-MYM",NA,"596688-OynB",4,NA,NA,"F",0,0,0
"1391","725163-ynNR2","017-25163","1992","Nestling","9-Mar-93","9-Mar-93","Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,"433376-WNG",5,"F",0,0,0
"1392","725164-ynBM","017-25164","1992","Nestling","9-Mar-93","9-Mar-93","Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,"626657-OOW",3,"F",0,0,0
"1393","725165-ynGW2","017-25165","1992","Nestling","9-Mar-93","9-Mar-93","Died",NA,0,0,"626712-OWO",3,"433376-WNG",5,NA,NA,"M",0,0,0
"1394","725166-CAY","017-25166","1992","Fledgling","9-Mar-93","15-Aug-95","Died",6,1,1,"626910-WRN",2,"596754-NRY",4,"596738-YYW",4,"M",0,0,0
"1395","725167-CCG","017-25167","1992","Fledgling","9-Mar-93","4-Jul-93","Died",NA,1,1,"626910-WRN",2,"596754-NRY",4,"596738-YYW",4,"M",0,0,0
"1396","725168-ynOR","017-25168","1992","Nestling","16-Mar-93","19-Sep-93","Died",NA,1,1,"574741-BRN",NA,"626849-WYB",2,"433384-YRG",5,"M",0,0,0
"1397","725169-ynYA","017-25169","1992","Nestling","16-Mar-93","15-Aug-93","Died",NA,1,1,"574741-BRN",NA,"626849-WYB",2,"433384-YRG",5,"M",0,0,0
"1398","725170-ynAM","017-25170","1992","Nestling","16-Mar-93","11-Apr-93","Died",NA,1,0,"574741-BRN",NA,"626849-WYB",2,"433384-YRG",5,"F",0,0,0
"1399","725171-GOW","017-25171","1992","Juvenile","27-Apr-93","5-Sep-95","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",8,8,5
"1400","725173-GBB2","017-25173","1992","Juvenile","27-Apr-93","10-Sep-93","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1401","725174-RMR2","017-25174","1992","Juvenile","8-Jun-93","8-Aug-93","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1402","725175-GYO","017-25175","1992","Juvenile","15-Jun-93","1-Apr-99","Died",6,1,1,"626919-BNB",NA,"626918-ORW",NA,"626918-ORW",NA,"M",23,20,13
"1403","725176-OBR","017-25176","1992","Juvenile","17-Jun-93","10-Nov-96","Died",6,1,1,NA,NA,NA,NA,"696530-ManO",NA,"F",11,11,7
"1404","725177-GOR2","017-25177","1992","Juvenile","24-Jun-93","24-Jun-93","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1405","725178-BOB2","017-25178","1992","Juvenile","24-Jun-93","24-Jun-93","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1406","725181-NYG","017-25181","1992","Juvenile","16-Jul-93","22-Jul-94","Died",6,1,1,"725323-MNB",NA,"725324-BMG",NA,"696531-RwbY",1,"M",0,0,0
"1407","725185-BRB","017-25185","1992","Juvenile","22-Jul-93","9-Sep-94","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1408","725186-ABG2","017-25186","1992","Juvenile","23-Jul-93","8-Oct-93","Dispersedoutside",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1409","725187-MGG","017-25187","1992","Adult","27-Jul-93","13-Oct-93","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1410","725189-RNG2","017-25189","1992","Adult","28-Jul-93","25-Oct-93","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1411","725197-GOY","017-25197","1992","Juvenile","11-Aug-93","17-Jul-97","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",15,15,12
"1412","725198-BGO","017-25198","1992","Juvenile","18-Aug-93","15-Jun-94","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",4,4,3
"1413","725200-NMG","017-25200","1992","Juvenile","26-Aug-93","1-Aug-95","Died",6,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"1414","725202-BYY","017-25202","1992","Juvenile","26-Aug-93","8-Oct-94","Died",5,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"1415","725205-ROY","017-25205","1992","Juvenile","9-Sep-93","1-Jan-98","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",15,13,10
"1416","725207-YNO","017-25207","1992","Juvenile","10-Sep-93","27-Jun-95","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",6,6,6
"1417","725208-WGW","017-25208","1992","Juvenile","10-Sep-93","25-Nov-93","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1418","725215-BRA","017-25215","1992","Adult","15-Oct-93","14-Oct-98","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",22,19,10
"1419","725217-MYW","017-25217","1992","Adult","15-Oct-93","6-Mar-96","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",13,9,6
"1420","725219-BAG","017-25219","1992","Adult","22-Oct-93","16-Dec-93","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",1,1,0
"1421","725229-WYN","017-25229","1992","Adult","27-Oct-93","17-Dec-94","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",8,2,2
"1422","725252-GYR","017-25252","1992","Adult","5-Nov-93","8-Dec-94","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",3,3,3
"1423","725253-MWR","017-25253","1992","Adult","5-Nov-93","29-Oct-94","Died",6,1,1,NA,NA,NA,NA,"696531-RwbY",1,"F",3,0,0
"1424","725267-YMY","017-25267","1992","Adult","9-Nov-93","16-Dec-93","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1425","725275-BAN","017-25275","1992","Adult","9-Nov-93","3-Dec-93","Died",6,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"1426","725276-RAY","017-25276","1992","Adult","9-Nov-93","16-May-95","Died",6,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"1427","725280-BOR","017-25280","1992","Adult","11-Nov-93","16-Nov-96","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",10,10,7
"1428","725295-RYM","017-25295","1992","Adult","17-Nov-93","5-Jan-95","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",2,2,2
"1429","725333-GOB","017-25333","1992","Adult","29-Nov-93","19-Jul-95","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",6,2,2
"1430","725371-YBN","017-25371","1992","Adult","8-Dec-93","27-Dec-94","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"1431","725379-BOY","017-25379","1992","Adult","12-Dec-93","25-Dec-97","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",21,20,12
"1432","725488-BYB","017-25488","1992","Adult","4-Jan-94","23-May-94","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",3,3,3
"1433","651015-mYMM","016-51015","1993","Nestling","7-Jan-94","30-May-94","Died",NA,1,1,"696453-brRG",2,"696682-GYN",NA,"725206-NON",NA,"F",0,0,0
"1434","725210-RarB","017-25210","1993","Nestling","13-Oct-93","28-Oct-93","Died",NA,1,0,"543809-ORB",NA,"596765-GNB",5,"596765-GNB",5,"M",0,0,0
"1435","725211-WarO2","017-25211","1993","Nestling","13-Oct-93","23-Oct-93","Died",NA,1,0,"543809-ORB",NA,"596765-GNB",5,"626635-WYM",4,"M",0,0,0
"1436","725212-BnaM","017-25212","1993","Nestling","13-Oct-93","19-Oct-93","Died",NA,1,0,"696635-GNR",NA,"626749-WOY",NA,NA,NA,"F",0,0,0
"1437","725213-YnaG","017-25213","1993","Nestling","13-Oct-93","19-Oct-93","Died",NA,1,0,"696635-GNR",NA,"626749-WOY",NA,"696559-AGO",2,"F",0,0,0
"1438","725220-GnaO","017-25220","1993","Nestling","25-Oct-93","30-Oct-93","Died",NA,0,0,"696500-AGB",2,"725071-BRR",NA,"626907-WBB",3,"M",0,0,0
"1439","725221-WnaW","017-25221","1993","Nestling","25-Oct-93","30-Oct-93","Died",NA,0,0,"696500-AGB",2,"725071-BRR",NA,"626907-WBB",3,"F",0,0,0
"1440","725222-YanA2","017-25222","1993","Nestling","25-Oct-93","20-May-95","Died",NA,1,1,"696500-AGB",2,"725071-BRR",NA,"696511-NYM",2,"M",0,0,0
"1441","725223-BarA2","017-25223","1993","Nestling","26-Oct-93","27-Oct-93","Died",NA,0,0,"596801-GWR",5,"686899-GRM",NA,"574502-GBN",NA,"F",0,0,0
"1442","725224-MarO","017-25224","1993","Nestling","26-Oct-93","27-Oct-93","Died",NA,0,0,"596801-GWR",5,"686899-GRM",NA,"574502-GBN",NA,"F",0,0,0
