ID,band_num,cohort,caught_as,caught,disappeared,fate,outside_area,fledged,independent,mum,Mage,dad_soc,Sage,dad_bio,Bage,sex,LRStot,LRSfledge,LRSinde
574636-GowM,015-74636,1988,Nestling,24-Nov-88,24-Nov-88,Died,,0,0,574513-OGN,1+,478196-GBB,2+,*,99,U,0,0,0
574637-YowM,015-74637,1988,Nestling,24-Nov-88,24-Nov-88,Unknown,,0,0,574513-OGN,1+,478196-GBB,2+,*,99,U,0,0,0
574638-NowM,015-74638,1988,Nestling,24-Nov-88,24-Nov-88,Died,,0,0,574513-OGN,1+,478196-GBB,2+,*,99,U,0,0,0
574639-YnyR2,015-74639,1988,Nestling,27-Nov-88,26-Mar-89,Died,,1,1,574782-MGO,1+,*,*,*,99,M,0,0,0
574640-RnyR2,015-74640,1988,Nestling,27-Nov-88,29-Jan-89,Unknown,,1,1,574782-MGO,1+,*,*,*,99,U,0,0,0
574641-BnyR2,015-74641,1988,Nestling,27-Nov-88,18-Dec-88,Died,,1,0,574782-MGO,1+,*,*,*,99,U,0,0,0
575472-NNN,015-75472,1988,Adult,21-Nov-88,12-Feb-94,Died,3,1,1,*,*,*,*,*,99,M,1,1,1
579708-AOG,015-79708,1988,Juvenile,13-Mar-89,29-Aug-93,Died,6,1,1,*,*,*,*,*,99,M,7,6,6
596601-BowR,015-96601,1988,Nestling,1-Dec-88,26-Jan-89,Unknown,,1,1,574794-GRN,1+,543779-GNG,3+,*,99,U,0,0,0
596602-YowR,015-96602,1988,Nestling,1-Dec-88,18-Dec-88,Died,,1,0,574794-GRN,1+,543779-GNG,3+,*,99,U,0,0,0
596603-GowR,015-96603,1988,Nestling,1-Dec-88,18-Nov-89,Died,6,1,1,574794-GRN,1+,543779-GNG,3+,*,99,M,0,0,0
596604-OowR,015-96604,1988,Nestling,1-Dec-88,26-Jan-89,Unknown,,1,1,574794-GRN,1+,543779-GNG,3+,*,99,U,0,0,0
596605-NmyN,015-96605,1988,Nestling,2-Dec-88,2-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596606-YmyN,015-96606,1988,Nestling,2-Dec-88,2-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596607-RmyN,015-96607,1988,Nestling,2-Dec-88,2-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596608-GmyN,015-96608,1988,Nestling,2-Dec-88,2-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596609-OynG,015-96609,1988,Nestling,2-Dec-88,22-Oct-89,Dispersedoutside,,1,1,574741-BRN,2+,543780-RGY,2+,*,99,F,0,0,0
596610-BynG,015-96610,1988,Nestling,2-Dec-88,7-Oct-91,Died,5,1,1,574741-BRN,2+,543780-RGY,2+,*,99,M,0,0,0
596611-MynG,015-96611,1988,Nestling,2-Dec-88,29-Jan-89,Unknown,,1,1,574741-BRN,2+,543780-RGY,2+,*,99,U,0,0,0
596612-GNW,015-96612,1988,Nestling,2-Dec-88,3-Sep-92,Died,5,1,1,574741-BRN,2+,543780-RGY,2+,*,99,M,3,2,1
596613-NmwM,015-96613,1988,Nestling,2-Dec-88,16-Apr-89,Died,,1,1,574748-NGB,1,574747-NRR,2+,*,99,U,0,0,0
596614-MmwM2,015-96614,1988,Nestling,2-Dec-88,15-Dec-88,Died,,1,0,574748-NGB,1,574747-NRR,2+,*,99,U,0,0,0
596616-RmwG,015-96616,1988,Nestling,3-Dec-88,3-Dec-88,Died,,0,0,574728-YBO,2+,574504-GRO,2+,*,99,U,0,0,0
596617-BmwG,015-96617,1988,Nestling,3-Dec-88,3-Dec-88,Died,,0,0,574728-YBO,2+,574504-GRO,2+,*,99,U,0,0,0
596618-YmwG,015-96618,1988,Nestling,3-Dec-88,3-Dec-88,Died,,0,0,574728-YBO,2+,574504-GRO,2+,*,99,U,0,0,0
596619-OmwG,015-96619,1988,Nestling,3-Dec-88,3-Dec-88,Died,,0,0,574728-YBO,2+,574504-GRO,2+,*,99,U,0,0,0
596620-BCR,015-96620,1988,Nestling,4-Dec-88,7-Dec-93,Died,1,1,1,*,*,*,*,*,99,M,4,4,1
596621-GCR,015-96621,1988,Nestling,4-Dec-88,1-Jun-93,Died,,1,1,*,*,*,*,*,99,M,0,0,0
596622-OmyR,015-96622,1988,Nestling,4-Dec-88,9-Dec-88,Died,,1,0,*,*,*,*,*,99,M,0,0,0
596623-MmyR,015-96623,1988,Nestling,4-Dec-88,15-Oct-89,Unknown,,1,1,*,*,*,*,*,99,F,0,0,0
596624-NbwN2,015-96624,1988,Nestling,4-Dec-88,15-Jan-89,Unknown,,1,1,529303-BGY,3+,476417-BGB,3+,*,99,U,0,0,0
596625-YbwN3,015-96625,1988,Nestling,4-Dec-88,22-Jan-89,Unknown,,1,1,529303-BGY,3+,476417-BGB,3+,*,99,U,0,0,0
596626-RbwN2,015-96626,1988,Nestling,4-Dec-88,23-Jul-89,Died,,1,1,529303-BGY,3+,476417-BGB,3+,*,99,M,0,0,0
596627-MbwN2,015-96627,1988,Nestling,4-Dec-88,29-Jan-89,Unknown,,1,1,529303-BGY,3+,476417-BGB,3+,*,99,U,0,0,0
596628-GmyY,015-96628,1988,Nestling,5-Dec-88,5-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596629-OmyY,015-96629,1988,Nestling,5-Dec-88,5-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596630-RmyY,015-96630,1988,Nestling,5-Dec-88,5-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596631-SnmyY,015-96631,1988,Nestling,5-Dec-88,5-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596632-RrwM2,015-96632,1988,Nestling,8-Dec-88,29-Jan-89,Unknown,,1,1,023871-RWG,8+,543785-RBY,2+,*,99,U,0,0,0
596633-NrwM2,015-96633,1988,Nestling,8-Dec-88,15-Jan-89,Unknown,,1,1,023871-RWG,8+,543785-RBY,2+,*,99,U,0,0,0
596634-GrwM,015-96634,1988,Nestling,8-Dec-88,29-Jan-89,Unknown,,1,1,023871-RWG,8+,543785-RBY,2+,*,99,U,0,0,0
596635-YrwM2,015-96635,1988,Nestling,8-Dec-88,15-Jan-89,Unknown,,1,1,023871-RWG,8+,543785-RBY,2+,*,99,U,0,0,0
596636-NrwR2,015-96636,1988,Nestling,8-Dec-88,22-Jan-89,Unknown,,1,1,543800-RBB,2+,543751-OMM,3+,*,99,U,0,0,0
596637-YrwR,015-96637,1988,Nestling,8-Dec-88,22-Jan-89,Unknown,,1,1,543800-RBB,2+,543751-OMM,3+,*,99,U,0,0,0
596638-OrwR2,015-96638,1988,Nestling,8-Dec-88,16-Dec-88,Died,,1,0,543800-RBB,2+,543751-OMM,3+,*,99,U,0,0,0
596639-NgwO2,015-96639,1988,Nestling,9-Dec-88,30-Jul-89,Died,,1,1,476408-MMN,3+,490363-OMN,4,*,99,F,0,0,0
596640-GWO,015-96640,1988,Nestling,9-Dec-88,13-May-90,Died,6,1,1,476408-MMN,3+,490363-OMN,4,529315-OBY,2,M,0,0,0
596641-OgwO2,015-96641,1988,Nestling,9-Dec-88,29-Jan-89,Unknown,,1,1,476408-MMN,3+,490363-OMN,4,*,99,U,0,0,0
596642-MgwO,015-96642,1988,Nestling,9-Dec-88,22-Jan-89,Unknown,,1,1,476408-MMN,3+,490363-OMN,4,*,99,F,0,0,0
596643-RbwG2,015-96643,1988,Nestling,13-Dec-88,13-Dec-88,Died,,0,0,574761-MRG,1,511361-YGY,3+,*,99,U,0,0,0
596644-NbwG2,015-96644,1988,Nestling,13-Dec-88,13-Dec-88,Died,,0,0,574761-MRG,1,511361-YGY,3+,*,99,U,0,0,0
596645-YbwG2,015-96645,1988,Nestling,13-Dec-88,13-Dec-88,Died,,0,0,574761-MRG,1,511361-YGY,3+,*,99,U,0,0,0
596646-BynM2,015-96646,1988,Nestling,14-Dec-88,14-Dec-88,Unknown,,0,0,574717-YOO,1,*,*,*,99,U,0,0,0
596647-RynM,015-96647,1988,Nestling,14-Dec-88,14-Dec-88,Unknown,,0,0,574717-YOO,1,*,*,*,99,U,0,0,0
596648-GyrY,015-96648,1988,Nestling,17-Dec-88,17-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596649-YyrY,015-96649,1988,Nestling,17-Dec-88,17-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596650-ByrY,015-96650,1988,Nestling,17-Dec-88,17-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596651-NSnN,015-96651,1988,Nestling,18-Dec-88,5-Feb-89,Unknown,,1,1,579710-NWO,2+,433387-YRRroc,2+,529304-BYG,3+,F,0,0,0
596652-GSnN,015-96652,1988,Nestling,18-Dec-88,23-Sep-89,Dispersedoutside,,1,1,579710-NWO,2+,433387-YRRroc,2+,529304-BYG,3+,F,0,0,0
596653-OSnN,015-96653,1988,Nestling,18-Dec-88,5-Feb-89,Unknown,,1,1,579710-NWO,2+,433387-YRRroc,2+,*,99,F,0,0,0
596654-BSnN,015-96654,1988,Nestling,18-Dec-88,5-Feb-89,Unknown,,1,1,579710-NWO,2+,433387-YRRroc,2+,574763-RMB,2+,F,0,0,0
596655-OgyR,015-96655,1988,Nestling,19-Dec-88,19-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596656-BgyR,015-96656,1988,Nestling,19-Dec-88,19-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596657-YgyR,015-96657,1988,Nestling,19-Dec-88,19-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596658-GgyR,015-96658,1988,Nestling,19-Dec-88,19-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596659-BbwB2,015-96659,1988,Nestling,19-Dec-88,19-Dec-88,Died,,0,0,574744-BNM,2+,476401-ROW,3+,*,99,U,0,0,0
596660-NnyN2,015-96660,1988,Nestling,19-Dec-88,19-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596661-GOY,015-96661,1988,Fledgling,20-Dec-88,16-Jul-89,Died,,1,1,596664-BBN,1+,574763-RMB,2+,*,99,M,0,0,0
596662-GYN,015-96662,1988,Juvenile,20-Dec-88,24-Mar-91,Died,3,1,1,*,*,*,*,*,99,F,11,4,3
596663-GGY,015-96663,1988,Fledgling,20-Dec-88,12-Feb-89,Unknown,,1,1,596664-BBN,1+,574763-RMB,2+,*,99,U,0,0,0
596665-MRB,015-96665,1988,Fledgling,20-Dec-88,12-Feb-89,Died,,1,1,596664-BBN,1+,574763-RMB,2+,*,99,M,0,0,0
596666-ORM,015-96666,1988,Fledgling,20-Dec-88,12-Feb-89,Unknown,,1,1,596664-BBN,1+,574763-RMB,2+,*,99,U,0,0,0
596667-YrwY2,015-96667,1988,Nestling,20-Dec-88,20-Dec-88,Unknown,,0,0,596762-RYN,1+,525597-YBB,2+,*,99,U,0,0,0
596668-MrwY2,015-96668,1988,Nestling,20-Dec-88,20-Dec-88,Died,,0,0,596762-RYN,1+,525597-YBB,2+,*,99,U,0,0,0
596669-GrwY2,015-96669,1988,Nestling,20-Dec-88,20-Dec-88,Died,,0,0,596762-RYN,1+,525597-YBB,2+,*,99,U,0,0,0
596670-_G_,015-96670,1988,Nestling,22-Dec-88,22-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596671-_Y_,015-96671,1988,Nestling,22-Dec-88,22-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596672-_B_,015-96672,1988,Nestling,22-Dec-88,22-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596673-OybY2,015-96673,1988,Nestling,22-Dec-88,22-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596674-BybY2,015-96674,1988,Nestling,22-Dec-88,22-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596675-MybY2,015-96675,1988,Nestling,22-Dec-88,22-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596676-_yb_,015-96676,1988,Nestling,22-Dec-88,22-Dec-88,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596677-MgwR2,015-96677,1988,Nestling,22-Dec-88,22-Dec-88,Unknown,,0,0,478199-GWN,2+,478209-GWB,*,*,99,U,0,0,0
596678-NgwR2,015-96678,1988,Nestling,22-Dec-88,22-Dec-88,Unknown,,0,0,478199-GWN,2+,*,*,*,99,U,0,0,0
596679-OgwR2,015-96679,1988,Nestling,22-Dec-88,22-Dec-88,Unknown,,0,0,478199-GWN,2+,*,*,*,99,U,0,0,0
596680-BgyB2,015-96680,1988,Nestling,29-Dec-88,8-Jan-89,Died,,1,0,626733-ONW,2+,543784-RNG,2+,*,99,U,0,0,0
596681-GgyB,015-96681,1988,Nestling,29-Dec-88,8-Feb-89,Died,,1,1,626733-ONW,2+,543784-RNG,2+,*,99,U,0,0,0
596682-YGO2,015-96682,1988,Nestling,29-Dec-88,21-Feb-89,Unknown,,1,1,626733-ONW,2+,543784-RNG,2+,*,99,U,0,0,0
596683-NNG,015-96683,1988,Nestling,29-Dec-88,15-Jul-90,Died,3,1,1,574513-OGN,1+,478196-GBB,2+,*,99,M,0,0,0
596684-RRW,015-96684,1988,Nestling,29-Dec-88,4-Aug-91,Died,5,1,1,574513-OGN,1+,478196-GBB,2+,*,99,M,0,0,0
596685-MybG,015-96685,1988,Nestling,29-Dec-88,10-Nov-89,Died,6,1,1,574513-OGN,1+,478196-GBB,2+,*,99,M,0,0,0
596686-BybG2,015-96686,1988,Nestling,29-Dec-88,20-Jun-89,Dispersedoutside,,1,1,574513-OGN,1+,478196-GBB,2+,*,99,F,0,0,0
596687-GynB,015-96687,1988,Nestling,3-Jan-89,28-Oct-90,Died,3,1,1,543774-MMY,2,568373-BMR,2+,*,99,M,0,0,0
596688-OynB,015-96688,1988,Nestling,3-Jan-89,1-Aug-93,Died,6,1,1,543774-MMY,2,568373-BMR,2+,*,99,M,2,0,0
596689-MyrG,015-96689,1988,Nestling,3-Jan-89,28-May-89,Died,,1,1,574728-YBO,2+,574504-GRO,2+,*,99,U,0,0,0
596690-NyrG,015-96690,1988,Nestling,3-Jan-89,5-Mar-89,Died,,1,1,574728-YBO,2+,574504-GRO,2+,*,99,U,0,0,0
596691-YyrG,015-96691,1988,Nestling,3-Jan-89,20-Sep-89,Dispersedoutside,,1,1,574728-YBO,2+,574504-GRO,2+,*,99,F,0,0,0
596692-RynY2,015-96692,1988,Nestling,3-Jan-89,23-Apr-89,Died,,1,1,574779-RMN,1+,478200-GMG,2+,*,99,U,0,0,0
596693-MynY,015-96693,1988,Nestling,3-Jan-89,12-Aug-91,Died,3,1,1,574779-RMN,1+,478200-GMG,2+,*,99,M,0,0,0
596694-OynY,015-96694,1988,Nestling,3-Jan-89,29-Jan-89,Died,,1,0,574779-RMN,1+,478200-GMG,2+,*,99,U,0,0,0
596695-BgyG,015-96695,1988,Nestling,5-Jan-89,5-Jan-89,Died,,0,0,543760-BMY1,3+,476416-BYB,3+,*,99,U,0,0,0
596696-OgyG,015-96696,1988,Nestling,5-Jan-89,5-Jan-89,Died,,0,0,543760-BMY1,3+,476416-BYB,3+,*,99,U,0,0,0
596697-OybO2,015-96697,1988,Nestling,5-Jan-89,31-Jan-89,Died,,1,0,596747-BWW,1+,478192-GON,2+,*,99,U,0,0,0
596698-BybO2,015-96698,1988,Nestling,5-Jan-89,16-Apr-89,Died,,1,1,596747-BWW,1+,478192-GON,2+,*,99,F,0,0,0
596699-GybO2,015-96699,1988,Nestling,5-Jan-89,5-Feb-89,Died,,1,0,596747-BWW,1+,478192-GON,2+,*,99,U,0,0,0
596700-YOM,015-96700,1988,Nestling,2-Dec-88,16-Aug-92,Died,5,1,1,574748-NGB,1,574747-NRR,2+,574775-MMB,2+,M,0,0,0
596701-GNO,015-96701,1988,Nestling,29-Dec-88,21-Nov-98,Died,6,1,1,574750-BYN,2+,574775-MMB,2+,*,99,M,38,29,18
596702-BbwR2,015-96702,1988,Nestling,29-Dec-88,19-Nov-89,Dispersedoutside,,1,1,574750-BYN,2+,574775-MMB,2+,*,99,F,0,0,0
596703-ObwR2,015-96703,1988,Nestling,29-Dec-88,2-Apr-89,Unknown,,1,1,574750-BYN,2+,574775-MMB,2+,*,99,U,0,0,0
596704-BgwG2,015-96704,1988,Nestling,6-Jan-89,18-Feb-89,Unknown,,1,1,478206-GBM,2+,*,*,*,99,U,0,0,0
596705-MgwG2,015-96705,1988,Nestling,6-Jan-89,13-Jan-89,Died,,1,0,478206-GBM,2+,*,*,*,99,U,0,0,0
596706-YgwG2,015-96706,1988,Nestling,6-Jan-89,20-Jun-89,Died,,1,1,478206-GBM,2+,*,*,*,99,F,0,0,0
596707-OgwG2,015-96707,1988,Nestling,6-Jan-89,13-Jan-89,Died,,1,0,478206-GBM,2+,*,*,*,99,F,0,0,0
596708-BWY,015-96708,1988,Fledgling,9-Jan-89,15-Jan-89,Unknown,,1,0,574507-GMB,2+,476414-BRB,3+,*,99,U,0,0,0
596709-OWN2,015-96709,1988,Fledgling,9-Jan-89,15-Jan-89,Dispersedoutside,,1,0,574507-GMB,2+,476414-BRB,3+,*,99,F,0,0,0
596711-RgwB,015-96711,1988,Nestling,10-Jan-89,2-Jul-89,Died,,1,1,*,*,478198-GMR,2+,*,99,M,0,0,0
596712-BgwB2,015-96712,1988,Nestling,10-Jan-89,30-Jul-89,Unknown,,1,1,*,*,478198-GMR,2+,*,99,F,0,0,0
596713-YgwB,015-96713,1988,Nestling,10-Jan-89,18-Jan-91,Died,3,1,1,*,*,478198-GMR,2+,*,99,F,9,9,4
596714-ByrB,015-96714,1988,Nestling,11-Jan-89,29-Jan-89,Died,,1,0,574785-MOR,2+,574784-MBG,2+,*,99,U,0,0,0
596715-GyrB,015-96715,1988,Nestling,11-Jan-89,21-May-89,Died,,1,1,574785-MOR,2+,574784-MBG,2+,*,99,F,0,0,0
596716-MyrB,015-96716,1988,Nestling,11-Jan-89,30-Jul-89,Unknown,,1,1,574785-MOR,2+,574784-MBG,2+,*,99,F,0,0,0
596717-YyrB,015-96717,1988,Nestling,11-Jan-89,30-Jul-89,Unknown,,1,1,574785-MOR,2+,574784-MBG,2+,*,99,F,0,0,0
596718-RbwG1,015-96718,1988,Nestling,13-Jan-89,14-Oct-90,Dispersedoutside,,1,1,574761-MRG,1,511361-YGY,3+,*,99,F,0,0,0
596719-YbwG1,015-96719,1988,Nestling,13-Jan-89,13-Jan-89,Died,,0,0,574761-MRG,1,511361-YGY,3+,*,99,U,0,0,0
596720-NbwG1,015-96720,1988,Nestling,13-Jan-89,24-Sep-89,Dispersedoutside,,1,1,574761-MRG,1,511361-YGY,3+,574502-GBN,2+,F,0,0,0
596721-GWW2,015-96721,1988,Fledgling,13-Jan-89,27-Aug-89,Unknown,,1,1,543826-RGB,2+,543833-ROO,2+,*,99,F,0,0,0
596722-MOW,015-96722,1988,Juvenile,13-Jan-89,15-Jul-90,Died,3,1,1,543826-RGB,2+,543833-ROO,2+,*,99,M,0,0,0
596723-OON,015-96723,1988,Fledgling,13-Jan-89,19-Feb-89,Unknown,,1,1,543826-RGB,2+,543833-ROO,2+,*,99,U,0,0,0
596724-BRW2,015-96724,1988,Fledgling,13-Jan-89,27-Aug-89,Unknown,,1,1,543826-RGB,2+,543833-ROO,2+,*,99,F,0,0,0
596725-YmwR,015-96725,1988,Nestling,15-Jan-89,15-Jan-89,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596726-NmwR,015-96726,1988,Nestling,15-Jan-89,15-Jan-89,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596727-GmwR,015-96727,1988,Nestling,15-Jan-89,15-Jan-89,Unknown,,0,0,*,*,*,*,*,99,U,0,0,0
596728-MmwB,015-96728,1988,Nestling,15-Jan-89,15-Jan-89,Unknown,,0,0,574717-YOO,1,*,*,*,99,U,0,0,0
596729-GmwB,015-96729,1988,Nestling,15-Jan-89,15-Jan-89,Unknown,,0,0,574717-YOO,1,*,*,*,99,U,0,0,0
596730-OmwB,015-96730,1988,Nestling,15-Jan-89,15-Jan-89,Unknown,,0,0,574717-YOO,1,*,*,*,99,U,0,0,0
596731-GYM2,015-96731,1988,Fledgling,16-Jan-89,28-Mar-89,Died,,1,1,574751-NON,1,476412-BGR,3+,*,99,F,0,0,0
596732-RgwM2,015-96732,1988,Nestling,17-Jan-89,21-May-89,Died,,1,1,543783-ROM,2+,478208-GYB,2+,*,99,U,0,0,0
596733-GgwM,015-96733,1988,Nestling,17-Jan-89,11-Nov-89,Dispersedoutside,,1,1,543783-ROM,2+,478208-GYB,2+,*,99,F,0,0,0
596734-MgwM2,015-96734,1988,Nestling,17-Jan-89,23-Apr-89,Died,,1,1,543783-ROM,2+,478208-GYB,2+,*,99,U,0,0,0
596735-ObwN2,015-96735,1988,Nestling,23-Jan-89,13-Aug-89,Died,,1,1,543762-MMM,3+,574719-YRN,2+,*,99,F,0,0,0
596736-GbwN2,015-96736,1988,Nestling,23-Jan-89,5-Feb-89,Died,,1,0,543762-MMM,3+,574719-YRN,2+,*,99,U,0,0,0
596737-BbwN2,015-96737,1988,Nestling,23-Jan-89,5-Feb-89,Died,,1,0,543762-MMM,3+,574719-YRN,2+,*,99,U,0,0,0
596738-YYW,015-96738,1988,Juvenile,23-Jan-89,23-May-94,Died,6,1,1,574531-NMN,2+,574532-OOO,2+,574532-OOO,2+,M,22,15,15
596739-RGN,015-96739,1988,Fledgling,23-Jan-89,10-Feb-89,Unknown,,1,0,574531-NMN,2+,574532-OOO,2+,*,99,U,0,0,0
596740-WOG2,015-96740,1988,Fledgling,23-Jan-89,24-Jan-89,Died,,1,0,574531-NMN,2+,574532-OOO,2+,*,99,U,0,0,0
596741-YnyN2,015-96741,1988,Nestling,24-Jan-89,12-Nov-90,Dispersedoutside,,1,1,596771-MYO,2+,574752-RMG,1,*,99,F,0,0,0
596742-BnyN2,015-96742,1988,Nestling,24-Jan-89,5-Nov-90,Dispersedoutside,,1,1,596771-MYO,2+,574752-RMG,1,*,99,F,0,0,0
596743-MnyN3,015-96743,1988,Nestling,24-Jan-89,5-Mar-89,Died,,1,1,596771-MYO,2+,574752-RMG,1,*,99,U,0,0,0
596744-NrwN2,015-96744,1988,Nestling,29-Jan-89,19-Aug-90,Dispersedoutside,,1,1,626727-NOW,1+,*,*,*,99,F,0,0,0
596745-OrwN2,015-96745,1988,Nestling,29-Jan-89,23-Jun-89,Died,,1,1,626727-NOW,1+,*,*,*,99,M,0,0,0
596748-GNB,015-96748,1988,Adult,3-Feb-89,6-Oct-89,Dispersedoutside,,1,1,*,*,*,*,*,99,F,0,0,0
596749-MmwN,015-96749,1988,Nestling,5-Feb-89,4-Jun-89,Died,,1,1,023871-RWG,8+,568362-YMY,2+,*,99,U,0,0,0
596750-BmwN2,015-96750,1988,Nestling,5-Feb-89,4-Jun-89,Died,,1,1,023871-RWG,8+,568362-YMY,2+,*,99,U,0,0,0
596751-BWM,015-96751,1988,Adult,5-Feb-89,26-Nov-96,Died,6,1,1,*,*,*,*,*,99,F,35,23,20
596752-YmwN,015-96752,1988,Nestling,5-Feb-89,4-Jun-89,Died,,1,1,023871-RWG,8+,568362-YMY,2+,*,99,U,0,0,0
596753-RWY,015-96753,1988,Nestling,5-Feb-89,12-Apr-92,Died,5,1,1,574741-BRN,2+,543780-RGY,2+,*,99,M,0,0,0
596754-NRY,015-96754,1988,Nestling,5-Feb-89,2-Aug-98,Died,6,1,1,574741-BRN,2+,543780-RGY,2+,*,99,M,27,21,17
596755-MbwR2,015-96755,1988,Nestling,6-Feb-89,19-Feb-89,Died,,1,0,543800-RBB,2+,543751-OMM,3+,*,99,U,0,0,0
596756-NbwR2,015-96756,1988,Nestling,6-Feb-89,19-Feb-89,Died,,1,0,543800-RBB,2+,543751-OMM,3+,*,99,U,0,0,0
596757-YbwR2,015-96757,1988,Nestling,6-Feb-89,26-Mar-89,Died,,1,1,543800-RBB,2+,543751-OMM,3+,*,99,U,0,0,0
596760-OYY2,015-96760,1988,Fledgling,8-Feb-89,14-May-89,Died,,1,1,574751-NON,1,476412-BGR,3+,*,99,F,0,0,0
596761-MBM,015-96761,1988,Fledgling,8-Feb-89,7-Mar-93,Died,6,1,1,543762-MMM,3+,574719-YRN,2+,574719-YRN,2+,M,12,3,0
596763-RrwG,015-96763,1988,Nestling,8-Feb-89,28-May-91,Dispersedoutside,,1,1,596785-MYM,2+,543808-OYB,3+,*,99,F,0,0,0
596764-NrwG2,015-96764,1988,Nestling,8-Feb-89,27-Aug-89,Dispersedoutside,,1,1,596785-MYM,2+,543808-OYB,3+,*,99,F,0,0,0
596765-GNB,015-96765,1988,Juvenile,8-Feb-89,13-Aug-96,Died,6,1,1,596762-RYN,1+,525597-YBB,2+,543829-RYG,2+,M,31,21,17
596766-MRR2,015-96766,1988,Juvenile,8-Feb-89,5-Nov-89,Dispersedoutside,,1,1,596762-RYN,1+,525597-YBB,2+,*,99,F,0,0,0
596767-MNM2,015-96767,1988,Fledgling,8-Feb-89,5-Mar-89,Died,,1,0,574794-GRN,1+,543779-GNG,3+,*,99,F,0,0,0
596768-YWB,015-96768,1988,Fledgling,8-Feb-89,16-Aug-90,Unknown,,1,1,574794-GRN,1+,543779-GNG,3+,*,99,F,0,0,0
596769-OOY,015-96769,1988,Fledgling,8-Feb-89,8-Feb-89,Unknown,,1,0,*,*,*,*,*,99,U,0,0,0
596770-BWR,015-96770,1988,Fledgling,8-Feb-89,13-Sep-92,Died,1,1,1,574794-GRN,1+,543779-GNG,3+,*,99,M,2,2,1
596773-MWN,015-96773,1988,Fledgling,18-Feb-89,24-Sep-89,Dispersedoutside,,1,1,574744-BNM,2+,476401-ROW,3+,*,99,F,0,0,0
596774-WNO,015-96774,1988,Juvenile,18-Feb-89,23-Oct-89,Dispersedoutside,,1,1,574744-BNM,2+,476401-ROW,3+,*,99,F,0,0,0
596775-MGN,015-96775,1988,Fledgling,17-Apr-89,18-Jun-89,Died,,1,1,574800-GRY,2+,574502-GBN,2+,*,99,M,0,0,0
596776-WWW,015-96776,1988,Fledgling,17-Apr-89,27-Aug-89,Died,,1,1,574800-GRY,2+,574502-GBN,2+,*,99,M,0,0,0
596777-WGW,015-96777,1988,Fledgling,17-Apr-89,1-Oct-89,Died,,1,1,574800-GRY,2+,574502-GBN,2+,*,99,M,0,0,0
596791-GWY,015-96791,1988,Juvenile,27-Apr-89,10-Jun-90,Died,3,1,1,476409-BRR,3+,543811-OMG,2,*,99,F,3,0,0
596793-MON2,015-96793,1988,Juvenile,27-Apr-89,8-Oct-89,Dispersedoutside,,1,1,476409-BRR,3+,543811-OMG,2,*,99,F,0,0,0
596801-GWR,015-96801,1988,Adult,29-May-89,12-Aug-94,Died,6,1,1,*,*,*,*,*,99,F,16,11,7
596813-NYG2,015-96813,1988,Juvenile,7-Jun-89,10-Jun-89,Unknown,1,1,1,574507-GMB,2+,476414-BRB,3+,*,99,M,0,0,0
596814-MNO,015-96814,1988,Juvenile,7-Jun-89,23-May-93,Died,3,1,1,574507-GMB,2+,476414-BRB,3+,*,99,F,3,3,3
596815-WOW,015-96815,1988,Juvenile,7-Jun-89,10-Jun-89,Unknown,1,1,1,574507-GMB,2+,476414-BRB,3+,*,99,M,0,0,0
596817-ORO,015-96817,1988,Juvenile,7-Jun-89,30-Jul-89,Died,,1,1,626733-ONW,2+,543784-RNG,2+,*,99,M,0,0,0
596818-NBG,015-96818,1988,Juvenile,7-Jun-89,5-May-91,Died,6,1,1,626733-ONW,2+,543784-RNG,2+,*,99,M,7,7,5
