"","ID","cohort","fate","outside_area","fledged","independent","mum","Mage","dad_soc","Sage","dad_bio","Bage","sex","LRStot","LRSfledge","LRSinde","lifespan","lifespanM","lifespanB","lifespanS","MageM","BageM","SageM","MageREL","BageREL","SageREL","EP","Nest.ID.mother","Jincube","help.cat","incest","weight","weight.age","EPb","WPb","NestID","help.ep"
"100","596831-NOY",1989,"Died",1,1,1,"543809-ORB",NA,"476420-BRY",NA,"476420-BRY",NA,"M",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","ORB_157",0.0546448087431694,"none","No",6.9,7,0,1,"ORB_157",NA
"101","596833-RSrN",1989,"Died",NA,1,1,"476408-MMN",NA,"490363-OMN",5,"529315-OBY",3,"M",0,0,0,0,NA,7,8,NA,4.26666666666667,5.34615384615385,NA,-1.26666666666667,-0.346153846153846,"yes","MMN_137",0.0819672131147541,"twoPlus","No",7.8,7,1,0,"MMN_137",NA
"102","596834-BSrN",1989,"Died",NA,1,0,"476408-MMN",NA,"490363-OMN",5,"529315-OBY",3,"M",0,0,0,0,NA,7,8,NA,4.26666666666667,5.34615384615385,NA,-1.26666666666667,-0.346153846153846,"yes","MMN_137",0.0819672131147541,"twoPlus","No",7.5,7,1,0,"MMN_137",NA
"103","596835-WSrN",1989,"Died",NA,1,0,"476408-MMN",NA,"490363-OMN",5,NA,NA,"U",0,0,0,0,NA,NA,8,NA,3.5,5.34615384615385,NA,NA,-0.346153846153846,NA,"MMN_137",0.0819672131147541,"twoPlus","No",NA,7,NA,NA,"MMN_137",NA
"104","596836-ObgB2",1989,"Died",NA,1,0,"529303-BGY",NA,"476417-BGB",NA,NA,NA,"M",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"BGY_141",0.0765027322404372,"one","No",7,7,NA,NA,"BGY_141",NA
"105","596837-WbgB2",1989,"Died",NA,1,0,"529303-BGY",NA,"476417-BGB",NA,"476417-BGB",NA,"M",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","BGY_141",0.0765027322404372,"one","No",7.2,7,0,1,"BGY_141",NA
"106","596838-WbwB2",1989,"Died",NA,1,0,"574744-BNM",NA,"476401-ROW",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"BNM_183",0.087431693989071,"twoPlus","No",8.3,8,NA,NA,"BNM_183",NA
"107","596839-GMrg",1989,"Died",NA,0,0,"574761-MRG",2,"511361-YGY",NA,NA,NA,"U",0,0,0,0,4,NA,NA,1.61538461538462,3.5,NA,0.384615384615385,NA,NA,NA,"MRG_192",0.087431693989071,"twoPlus","No",6.7,7,NA,NA,"MRG_192",NA
"108","596840-WMrg",1989,"Died",NA,0,0,"574761-MRG",2,"511361-YGY",NA,NA,NA,"U",0,0,0,0,4,NA,NA,1.61538461538462,3.5,NA,0.384615384615385,NA,NA,NA,"MRG_192",0.087431693989071,"twoPlus","No",7,7,NA,NA,"MRG_192",NA
"109","596841-NMrg",1989,"Died",NA,0,0,"574761-MRG",2,"511361-YGY",NA,NA,NA,"U",0,0,0,0,4,NA,NA,1.61538461538462,3.5,NA,0.384615384615385,NA,NA,NA,"MRG_192",0.087431693989071,"twoPlus","No",4.9,7,NA,NA,"MRG_192",NA
"110","596842-BYbo",1989,"Died",NA,0,0,"574728-YBO",NA,"574504-GRO",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"YBO_177",0.0983606557377049,"one","No",8.2,8,NA,NA,"YBO_177",NA
"111","596843-OYbo",1989,"Died",NA,0,0,"574728-YBO",NA,"574504-GRO",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"YBO_177",0.0983606557377049,"one","No",8.2,8,NA,NA,"YBO_177",NA
"112","596844-YSrG",1989,"Died",NA,1,0,"543774-MMY",3,"568373-BMR",NA,NA,NA,"U",0,0,0,0,5,NA,NA,2.85714285714286,3.5,NA,0.142857142857143,NA,NA,NA,"MMY_153",0.114754098360656,"twoPlus","No",8,8,NA,NA,"MMY_153",NA
"113","596845-RSrG",1989,"Died",NA,1,0,"543774-MMY",3,"568373-BMR",NA,NA,NA,"U",0,0,0,0,5,NA,NA,2.85714285714286,3.5,NA,0.142857142857143,NA,NA,NA,"MMY_153",0.114754098360656,"twoPlus","No",7.9,8,NA,NA,"MMY_153",NA
"114","596846-WgrN",1989,"Died",NA,0,0,"574794-GRN",NA,"543778-GBR",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"GRN_199",0.114754098360656,"twoPlus","No",8.4,8,NA,NA,"GRN_199",NA
"115","596847-MgrN",1989,"Died",NA,0,0,"574794-GRN",NA,"543778-GBR",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"GRN_199",0.114754098360656,"twoPlus","No",7.8,8,NA,NA,"GRN_199",NA
"116","596848-OgrN2",1989,"Died",NA,0,0,"574794-GRN",NA,"543778-GBR",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"GRN_199",0.114754098360656,"twoPlus","No",8.3,8,NA,NA,"GRN_199",NA
"117","596849-BBrs",1989,"Died",NA,0,0,"579710-NWO",NA,"478193-GNM",NA,"529304-BYG",NA,"M",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","NWO_204",0.131147540983607,"one","No",8.2,8,1,0,"NWO_204",NA
"118","596850-OBrs",1989,"Died",NA,0,0,"579710-NWO",NA,"478193-GNM",NA,"478193-GNM",NA,"F",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","NWO_204",0.131147540983607,"one","No",8,8,0,1,"NWO_204",NA
"119","596851-WBrs",1989,"Died",NA,0,0,"579710-NWO",NA,"478193-GNM",NA,"529304-BYG",NA,"F",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","NWO_204",0.131147540983607,"one","No",8.1,8,1,0,"NWO_204",NA
"120","596852-NgoG2",1989,"Died",NA,1,0,"596867-BOW",NA,"433376-WNG",2,"433376-WNG",2,"F",0,0,0,0,NA,7,7,NA,4.9375,4.13333333333333,NA,-2.9375,-2.13333333333333,"no","BOW_246",0.147540983606557,"none","No",8.1,7,0,1,"BOW_246",NA
"121","596853-RgoG",1989,"Died",6,1,1,"596867-BOW",NA,"433376-WNG",2,"543808-OYB",NA,"M",10,5,3,6,NA,NA,7,NA,NA,4.13333333333333,NA,NA,-2.13333333333333,"yes","BOW_246",0.147540983606557,"none","No",8.9,7,1,0,"BOW_246",NA
"122","596854-GgoG2",1989,"Died",NA,1,0,"596867-BOW",NA,"433376-WNG",2,NA,NA,"U",0,0,0,0,NA,NA,7,NA,3.5,4.13333333333333,NA,NA,-2.13333333333333,NA,"BOW_246",0.147540983606557,"none","No",8.4,7,NA,NA,"BOW_246",NA
"123","596855-WgoW2",1989,"Died",NA,0,0,"574741-BRN",NA,"574514-OOR",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"BRN_180",0.147540983606557,"twoPlus","No",7.2,6,NA,NA,"BRN_180",NA
"124","596859-MgoW",1989,"Died",NA,0,0,"651020-_RM",NA,NA,NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"_RM_6269",0.185792349726776,"none","No",6.7,7,NA,NA,"_RM_6269",NA
"125","596860-NgoW",1989,"Died",NA,0,0,"651020-_RM",NA,NA,NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"_RM_6269",0.185792349726776,"none","No",5.8,7,NA,NA,"_RM_6269",NA
"126","596861-YgoW",1989,"Died",NA,0,0,"651020-_RM",NA,NA,NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"_RM_6269",0.185792349726776,"none","No",7.2,7,NA,NA,"_RM_6269",NA
"127","596863-RgoB",1989,"Died",NA,0,0,"596785-MYM",NA,"543808-OYB",NA,"626921-GYM",NA,"M",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","MYM_231",0.191256830601093,"one","No",6.6,7,1,0,"MYM_231",NA
"128","596864-NgoB2",1989,"Died",NA,0,0,"596785-MYM",NA,"543808-OYB",NA,"543804-OGY",3,"F",0,0,0,0,NA,4,NA,NA,2,NA,NA,1,NA,"yes","MYM_231",0.191256830601093,"one","No",7.5,7,1,0,"MYM_231","yes"
"129","596865-WgoB",1989,"Died",NA,0,0,"596785-MYM",NA,"543808-OYB",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MYM_231",0.191256830601093,"one","No",6.3,7,NA,NA,"MYM_231",NA
"130","596866-BwbW2",1989,"Died",NA,1,0,"626733-ONW",NA,"543784-RNG",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"ONW_253",0.19672131147541,"twoPlus","No",7.2,7,NA,NA,"ONW_253",NA
"131","596868-WnyR",1989,"Died",NA,1,0,"596713-YgwB",1,"574747-NRR",NA,"574747-NRR",NA,"F",0,0,0,0,3,NA,NA,1.33333333333333,NA,NA,-0.333333333333333,NA,NA,"no","YgwB_214",0.251366120218579,"one","No",7.3,7,0,1,"YgwB_214",NA
"132","596869-GnyR2",1989,"Died",NA,1,0,"596713-YgwB",1,"574747-NRR",NA,"681475-MNA",NA,"F",0,0,0,0,3,NA,NA,1.33333333333333,NA,NA,-0.333333333333333,NA,NA,"yes","YgwB_214",0.251366120218579,"one","No",7.5,7,1,0,"YgwB_214",NA
"133","596870-NnyR2",1989,"Died",NA,1,0,"596713-YgwB",1,"574747-NRR",NA,"574747-NRR",NA,"M",0,0,0,0,3,NA,NA,1.33333333333333,NA,NA,-0.333333333333333,NA,NA,"no","YgwB_214",0.251366120218579,"one","No",7.4,7,0,1,"YgwB_214",NA
"134","596871-WboW2",1989,"Died",NA,1,0,"574761-MRG",2,"574721-R--",2,NA,NA,"U",0,0,0,0,4,NA,4,1.61538461538462,3.5,2.25,0.384615384615385,NA,-0.25,NA,"MRG_193",0.26775956284153,"one","No",8.2,8,NA,NA,"MRG_193",NA
"135","596872-GboW",1989,"Died",NA,1,0,"574761-MRG",2,"574721-R--",2,NA,NA,"U",0,0,0,0,4,NA,4,1.61538461538462,3.5,2.25,0.384615384615385,NA,-0.25,NA,"MRG_193",0.26775956284153,"one","No",8.8,8,NA,NA,"MRG_193",NA
"136","596873-BbgN2",1989,"Died",NA,1,0,"596746-MMR",NA,"478194-GRG",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MMR_217",0.278688524590164,"none","No",7.3,7,NA,NA,"MMR_217",NA
"137","596874-YbgN2",1989,"Died",NA,1,0,"596746-MMR",NA,"478194-GRG",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MMR_217",0.278688524590164,"none","No",6.9,7,NA,NA,"MMR_217",NA
"138","596876-WWG",1989,"Died",3,1,1,"574728-YBO",NA,"574504-GRO",NA,NA,NA,"M",0,0,0,2,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"YBO_178",0.278688524590164,"one","No",9.7,9,NA,NA,"YBO_178",NA
"139","596877-MnyW",1989,"Died",6,1,1,"574728-YBO",NA,"574504-GRO",NA,"574504-GRO",NA,"M",9,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","YBO_178",0.278688524590164,"one","No",8.2,9,0,1,"YBO_178",NA
"140","596879-NGN",1989,"Died",6,1,1,"574728-YBO",NA,"574504-GRO",NA,NA,NA,"M",4,3,3,4,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"YBO_178",0.278688524590164,"one","No",NA,9,NA,NA,"YBO_178",NA
"141","596880-MOM",1989,"Died",NA,1,1,"574751-NON",2,"574743-BMM",2,"596754-NRY",1,"M",0,0,0,2,4,10,10,2.30769230769231,5.62962962962963,4.67857142857143,-0.307692307692307,-4.62962962962963,-2.67857142857143,"yes","NON_190",0.311475409836066,"one","No",7.9,7,1,0,"NON_190","yes"
"142","596880-YboM2",1989,"Died",3,1,0,"574751-NON",2,"574743-BMM",2,NA,1,"M",0,0,0,0,4,NA,10,2.30769230769231,3.5,4.67857142857143,-0.307692307692307,-2.5,-2.67857142857143,NA,"NON_190",0.311475409836066,"one","No",8.4,7,NA,NA,"NON_190",NA
"143","596881-OboM2",1989,"Died",NA,1,0,"574751-NON",2,"574743-BMM",2,"543776-MOG",3,"F",0,0,0,0,4,6,10,2.30769230769231,3.72727272727273,4.67857142857143,-0.307692307692307,-0.727272727272727,-2.67857142857143,"yes","NON_190",0.311475409836066,"one","No",7.8,7,1,0,"NON_190",NA
"144","596883-NnyB2",1989,"Died",NA,1,0,"579710-NWO",NA,"478193-GNM",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"NWO_205",0.322404371584699,"one","No",7.9,7,NA,NA,"NWO_205",NA
"145","596884-BnyB",1989,"Died",NA,1,1,"579710-NWO",NA,"478193-GNM",NA,NA,NA,"U",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"NWO_205",0.322404371584699,"one","No",8.4,7,NA,NA,"NWO_205",NA
"146","596885-MnyB2",1989,"Died",NA,1,1,"579710-NWO",NA,"478193-GNM",NA,NA,NA,"M",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"NWO_205",0.322404371584699,"one","No",8.3,7,NA,NA,"NWO_205",NA
"147","596890-RbwR",1989,"Died",NA,1,1,"574724-YMB",2,"626740-WRY",NA,NA,NA,"F",0,0,0,1,3,NA,NA,2,3.5,NA,0,NA,NA,NA,"YMB_175",0.333333333333333,"none","No",NA,8,NA,NA,"YMB_175",NA
"148","596891-WrwG2",1989,"Died",NA,0,0,"543774-MMY",3,"568373-BMR",NA,NA,NA,"F",0,0,0,0,5,NA,NA,2.85714285714286,3.5,NA,0.142857142857143,NA,NA,NA,"MMY_154",0.333333333333333,"twoPlus","No",9.7,8,NA,NA,"MMY_154",NA
"149","596892-YrwG2",1989,"Died",NA,0,0,"543774-MMY",3,"568373-BMR",NA,NA,NA,"U",0,0,0,0,5,NA,NA,2.85714285714286,3.5,NA,0.142857142857143,NA,NA,NA,"MMY_154",0.333333333333333,"twoPlus","No",8.6,8,NA,NA,"MMY_154",NA
"150","596893-OrwG",1989,"Died",NA,0,0,"543774-MMY",3,"568373-BMR",NA,NA,NA,"F",0,0,0,0,5,NA,NA,2.85714285714286,3.5,NA,0.142857142857143,NA,NA,NA,"MMY_154",0.333333333333333,"twoPlus","No",9.1,8,NA,NA,"MMY_154",NA
"151","596894-WnyG",1989,"Died",NA,1,0,"574744-BNM",NA,"476401-ROW",NA,"490363-OMN",5,"F",0,0,0,0,NA,8,NA,NA,6,NA,NA,-1,NA,"yes","BNM_184",0.33879781420765,"one","No",8.9,8,1,0,"BNM_184",NA
"152","596897-WBW",1989,"Died",6,1,1,"543809-ORB",NA,"476420-BRY",NA,"476412-BGR",NA,"M",25,20,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","ORB_158",0.33879781420765,"none","No",7.5,7,1,0,"ORB_158",NA
"153","596898-MYW",1989,"Died",6,1,1,"543809-ORB",NA,"476420-BRY",NA,"476412-BGR",NA,"M",1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","ORB_158",0.33879781420765,"none","No",7.6,7,1,0,"ORB_158",NA
"154","596899-RBW",1989,"Died",6,1,1,"543809-ORB",NA,"476420-BRY",NA,"476412-BGR",NA,"M",5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","ORB_158",0.33879781420765,"none","No",7.9,7,1,0,"ORB_158",NA
"155","626601-GboN2",1989,"Died",NA,1,0,"543762-MMM",NA,"574719-YRN",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MMM_151",0.377049180327869,"one","No",7.5,7,NA,NA,"MMM_151",NA
"156","626602-BboN2",1989,"Died",NA,1,0,"543762-MMM",NA,"574719-YRN",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MMM_151",0.377049180327869,"one","No",7.9,7,NA,NA,"MMM_151",NA
"157","626603-OboN2",1989,"Died",NA,1,0,"543762-MMM",NA,"574719-YRN",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MMM_151",0.377049180327869,"one","No",8.6,7,NA,NA,"MMM_151",NA
"158","626604-RboN2",1989,"Died",NA,1,0,"543762-MMM",NA,"574719-YRN",NA,NA,NA,"U",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MMM_151",0.377049180327869,"one","No",6.5,7,NA,NA,"MMM_151",NA
"159","626605-NbrY2",1989,"Died",NA,1,0,"596785-MYM",NA,"543808-OYB",NA,"626921-GYM",NA,"M",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","MYM_232",0.377049180327869,"one","No",8.1,7,1,0,"MYM_232",NA
"160","626606-YbrY2",1989,"Died",NA,1,1,"596785-MYM",NA,"543808-OYB",NA,"543808-OYB",NA,"M",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","MYM_232",0.377049180327869,"one","No",7.5,7,0,1,"MYM_232",NA
"161","626607-GbrY",1989,"Died",6,1,1,"596785-MYM",NA,"543808-OYB",NA,"543808-OYB",NA,"M",0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","MYM_232",0.377049180327869,"one","No",7,7,0,1,"MYM_232",NA
"162","626608-WbrY2",1989,"Died",NA,1,0,"596785-MYM",NA,"543808-OYB",NA,"626921-GYM",NA,"F",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","MYM_232",0.377049180327869,"one","No",7.2,7,1,0,"MYM_232",NA
"163","626610-OnyR",1989,"Died",6,1,1,"596664-BBN",NA,"574763-RMB",NA,"574763-RMB",NA,"M",4,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","BBN_213",0.371584699453552,"none","No",9.4,8,0,1,"BBN_213",NA
"164","626611-WbgO2",1989,"Died",NA,0,0,"626733-ONW",NA,"543784-RNG",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"ONW_254",0.387978142076503,"twoPlus","No",NA,7,NA,NA,"ONW_254",NA
"165","626612-BbgO3",1989,"Died",NA,0,0,"626733-ONW",NA,"543784-RNG",NA,NA,NA,"M",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"ONW_254",0.387978142076503,"twoPlus","No",NA,7,NA,NA,"ONW_254",NA
"166","626613-GbgO2",1989,"Died",NA,0,0,"626733-ONW",NA,"543784-RNG",NA,NA,NA,"F",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"ONW_254",0.387978142076503,"twoPlus","No",NA,7,NA,NA,"ONW_254",NA
"167","626617-RboW2",1989,"Died",NA,0,0,"596791-GWY",1,"529307-BOG",3,NA,NA,"U",0,0,0,0,2,NA,5,1,3.5,3.4,0,NA,-0.4,NA,"GWY_236",0.415300546448087,"none","No",8.5,7,NA,NA,"GWY_236",NA
"168","626618-MboW2",1989,"Died",NA,0,0,"596791-GWY",1,"529307-BOG",3,NA,NA,"U",0,0,0,0,2,NA,5,1,3.5,3.4,0,NA,-0.4,NA,"GWY_236",0.415300546448087,"none","No",8.1,7,NA,NA,"GWY_236",NA
"169","626619-NboW2",1989,"Died",NA,0,0,"596791-GWY",1,"529307-BOG",3,NA,NA,"U",0,0,0,0,2,NA,5,1,3.5,3.4,0,NA,-0.4,NA,"GWY_236",0.415300546448087,"none","No",8.3,7,NA,NA,"GWY_236",NA
"170","626620-BSrY",1989,"Died",NA,1,1,"543783-ROM",NA,"433387-YRRroc",NA,NA,NA,"M",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"ROM_156",0.420765027322404,"none","No",8.1,7,NA,NA,"ROM_156",NA
"171","626622-OSrY",1989,"Died",NA,1,0,"543783-ROM",NA,"433387-YRRroc",NA,NA,NA,"M",0,0,0,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"ROM_156",0.420765027322404,"none","No",9,7,NA,NA,"ROM_156",NA
"172","626623-GrwN2",1989,"Died",6,1,1,"596867-BOW",NA,"433376-WNG",2,NA,NA,"M",0,0,0,2,NA,NA,7,NA,3.5,4.13333333333333,NA,NA,-2.13333333333333,NA,"BOW_247",0.420765027322404,"none","No",NA,7,NA,NA,"BOW_247",NA
"173","626624-MrwN2",1989,"Died",NA,1,1,"596867-BOW",NA,"433376-WNG",2,NA,NA,"M",0,0,0,1,NA,NA,7,NA,3.5,4.13333333333333,NA,NA,-2.13333333333333,NA,"BOW_247",0.420765027322404,"none","No",NA,7,NA,NA,"BOW_247",NA
"174","626625-YrwN",1989,"Died",6,1,1,"596867-BOW",NA,"433376-WNG",2,NA,NA,"F",8,5,5,7,NA,NA,7,NA,3.5,4.13333333333333,NA,NA,-2.13333333333333,NA,"BOW_247",0.420765027322404,"none","No",NA,7,NA,NA,"BOW_247",NA
"175","626627-MnyG",1989,"Died",6,1,1,"596713-YgwB",1,"574747-NRR",NA,NA,NA,"M",12,7,2,7,3,NA,NA,1.33333333333333,3.5,NA,-0.333333333333333,NA,NA,NA,"YgwB_215",0.46448087431694,"one","No",8.2,8,NA,NA,"YgwB_215",NA
"176","626628-GnyG",1989,"Died",NA,1,1,"596713-YgwB",1,"574747-NRR",NA,NA,NA,"U",0,0,0,1,3,NA,NA,1.33333333333333,3.5,NA,-0.333333333333333,NA,NA,NA,"YgwB_215",0.46448087431694,"one","No",8.7,8,NA,NA,"YgwB_215",NA
"177","626630-BobW",1989,"Died",NA,1,1,"476408-MMN",NA,"490363-OMN",5,NA,NA,"F",0,0,0,1,NA,NA,8,NA,3.5,5.34615384615385,NA,NA,-0.346153846153846,NA,"MMN_140",0.469945355191257,"twoPlus","No",9.4,8,NA,NA,"MMN_140",NA
"178","626631-NobW2",1989,"Died",NA,1,1,"476408-MMN",NA,"490363-OMN",5,"490363-OMN",5,"M",0,0,0,1,NA,8,8,NA,6,5.34615384615385,NA,-1,-0.346153846153846,"no","MMN_140",0.469945355191257,"twoPlus","No",9,8,0,1,"MMN_140",NA
"179","626632-WobW",1989,"Died",NA,1,1,"476408-MMN",NA,"490363-OMN",5,"490363-OMN",5,"M",0,0,0,1,NA,8,8,NA,6,5.34615384615385,NA,-1,-0.346153846153846,"no","MMN_140",0.469945355191257,"twoPlus","No",8.7,8,0,1,"MMN_140",NA
"180","626633-OobW2",1989,"Died",NA,1,1,"476408-MMN",NA,"490363-OMN",5,"490363-OMN",5,"M",0,0,0,1,NA,8,8,NA,6,5.34615384615385,NA,-1,-0.346153846153846,"no","MMN_140",0.469945355191257,"twoPlus","No",9.6,8,0,1,"MMN_140",NA
"181","626635-WYM",1989,"Died",6,1,1,"574750-BYN",NA,"574775-MMB",NA,"681475-MNA",NA,"M",10,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","BYN_188",0.480874316939891,"twoPlus","No",8,7,1,0,"BYN_188",NA
"182","626637-OYN",1989,"Died",3,1,1,"574750-BYN",NA,"574775-MMB",NA,"574775-MMB",NA,"M",0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","BYN_188",0.480874316939891,"twoPlus","No",7,7,0,1,"BYN_188",NA
"183","626638-YgrG",1989,"Died",NA,1,1,"543774-MMY",3,"568373-BMR",NA,NA,NA,"M",0,0,0,1,5,NA,NA,2.85714285714286,3.5,NA,0.142857142857143,NA,NA,NA,"MMY_155",0.530054644808743,"twoPlus","No",8.6,8,NA,NA,"MMY_155",NA
"184","626639-RgrG",1989,"Died",6,1,1,"543774-MMY",3,"568373-BMR",NA,NA,NA,"M",0,0,0,2,5,NA,NA,2.85714285714286,3.5,NA,0.142857142857143,NA,NA,NA,"MMY_155",0.530054644808743,"twoPlus","No",9,8,NA,NA,"MMY_155",NA
"185","626640-WgrG",1989,"Died",NA,1,0,"543774-MMY",3,"568373-BMR",NA,NA,NA,"M",0,0,0,1,5,NA,NA,2.85714285714286,3.5,NA,0.142857142857143,NA,NA,NA,"MMY_155",0.530054644808743,"twoPlus","No",9,8,NA,NA,"MMY_155",NA
"186","626641-WgwR2",1989,"Died",NA,1,0,"040000-MNW",NA,"574533-BOB",NA,NA,NA,"F",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MNW_257",0.53551912568306,"none","No",7.2,7,NA,NA,"MNW_257",NA
"187","626642-GgwR2",1989,"Died",NA,1,0,"040000-MNW",NA,"574533-BOB",NA,NA,NA,"F",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MNW_257",0.53551912568306,"none","No",7.9,7,NA,NA,"MNW_257",NA
"188","626643-RgwR2",1989,"Died",NA,1,0,"040000-MNW",NA,"574533-BOB",NA,NA,NA,"U",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MNW_257",0.53551912568306,"none","No",7.5,7,NA,NA,"MNW_257",NA
"189","626644-BgwR",1989,"Died",NA,1,0,"040000-MNW",NA,"574533-BOB",NA,NA,NA,"F",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"MNW_257",0.53551912568306,"none","No",7.1,7,NA,NA,"MNW_257",NA
"190","626645-NNW",1989,"Died",3,1,1,"579710-NWO",NA,"478193-GNM",NA,"478192-GON",NA,"M",0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","WBO_206",0.508196721311475,"one","No",NA,NA,1,0,"WBO_206",NA
"191","626646-WBO",1989,"Died",NA,1,1,"579710-NWO",NA,"478193-GNM",NA,"478192-GON",NA,"M",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","WBO_206",0.508196721311475,"one","No",NA,NA,1,0,"WBO_206",NA
"192","626647-MWW",1989,"Died",NA,1,1,"579710-NWO",NA,"478193-GNM",NA,NA,NA,"M",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"WBO_206",0.508196721311475,"one","No",NA,NA,NA,NA,"WBO_206",NA
"193","626651-BgoG2",1989,"Died",NA,0,0,"626733-ONW",NA,"543784-RNG",NA,NA,NA,"U",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"ONW_255",0.551912568306011,"twoPlus","No",8.7,8,NA,NA,"ONW_255",NA
"194","626652-WgoG",1989,"Died",NA,0,0,"626733-ONW",NA,"543784-RNG",NA,NA,NA,"U",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"ONW_255",0.551912568306011,"twoPlus","No",9.4,8,NA,NA,"ONW_255",NA
"195","626653-MgoG",1989,"Died",NA,0,0,"626733-ONW",NA,"543784-RNG",NA,NA,NA,"U",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"ONW_255",0.551912568306011,"twoPlus","No",9.1,8,NA,NA,"ONW_255",NA
"196","626654-OgoG2",1989,"Died",NA,0,0,"626733-ONW",NA,"543784-RNG",NA,NA,NA,"U",0,0,0,1,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,"ONW_255",0.551912568306011,"twoPlus","No",9,8,NA,NA,"ONW_255",NA
